"","cbsa_code","cbsa_name","cbsa_size","cbsa_emp","pct_struggle","n_struggle","n_all","n_kids","kids","kids_fam","fam","pct_kids_gap"
"56","16020","Cape Girardeau, MO-IL","small metros",39925,0.415624981820163,3929.383,14187.988,8002.979,19.6260622596154,16.4582413300011,14.2590025,0.355366011271133
"57","16060","Carbondale-Marion, IL","small metros",42279,0.47839320538226,6563.572,22614.3,13564.192,20.1886418269231,20.1886418269231,14.2249709230769,0.534882565812815
"58","16180","Carson City, NV","small metros",20905,0.454216945215203,2407.338,6135.48,4707.63,23.2047921346154,23.2047921346154,14.0431455769231,0.293493422626166
"59","16220","Casper, WY","small metros",31203,0.417587085811385,4311.438,11168.949,8662.35,22.6217682828283,24.1851564423077,15.0337536153846,0.357944716854149
"60","16300","Cedar Rapids, IA","midsized metros",129218,0.32627853436345,9285.367,29667.884,19452.623,21.4742374251592,21.4816409038461,12.6336097884615,0.229595598136483
"61","16540","Chambersburg-Waynesboro, PA","small metros",50967,0.385458181211677,5144.412,16843.094,10864.05,23.4080226923077,24.6318876346154,14.78928525,0.330470579002099
"62","16580","Champaign-Urbana, IL","small metros",76040,0.498649380092546,10163.348,38660.366,20865.142,23.7178652884615,23.7178652884615,14.3131896346154,0.50842143608627
"63","16620","Charleston, WV","small metros",83548,0.480919428736014,11831.65,35343.642,21357.105,20.0854463653846,17.3999238942308,13.6202159615385,0.423033968497151
"64","16700","Charleston-North Charleston, SC","large metros",286757,0.408105103966559,32743.285,110733.543,59812.975,23.7763105576923,23.6271507307692,15.2347921153846,0.386158116454001
"65","16740","Charlotte-Concord-Gastonia, NC-SC","very large metros",1053224,0.439040855017635,133002.789,389887.597,254486.63,22.95226125,23.4250423461538,16.3055604807692,0.370184877101167
"66","16820","Charlottesville, VA","small metros",86351,0.312000860006394,6213.85,30644.516,11561.732,22.2278107446232,24.8117004230769,15.5966145,0.354883162904888
"67","16860","Chattanooga, TN-GA","large metros",221608,0.487736264728689,28040.171,77657.679,57226.652,21.4335285,22.9961002307692,14.2520405769231,0.350428138875853
"68","16940","Cheyenne, WY","small metros",32827,0.38385625808208,4060.8,14321.52,7772.4,21.9699663875652,16.489809268873,14.7943653461538,0.436272580497761
"69","16980","Chicago-Naperville-Elgin, IL-IN-WI","very large metros",4165528,0.416439834374322,424245.668,1208097.524,823133.077,24.1098000769231,24.1098000769231,14.7882407884615,0.290022663153387
"70","17020","Chico, CA","small metros",62600,0.437823554788611,8119,32847,15229,20.8450693578398,23.5957360769231,15.1092035384615,0.524712460063898
"71","17140","Cincinnati, OH-KY-IN","very large metros",941233,0.352724117289288,87676.843,236335.943,173047.71,20.7680977884615,20.6858866538462,13.3514857692308,0.251091858232765
"72","17300","Clarksville, TN-KY","midsized metros",71745,0.547169624814596,19263.366,41100.137,36510.776,20.3384764275409,20.2167391730769,13.9270834807692,0.572864129904523
"73","17420","Cleveland, TN","small metros",40497,0.476941517885307,5261.76,17900.424,10703.088,17.1311274931857,18.7006706317915,13.9024995192308,0.442018519890362
"74","17460","Cleveland-Elyria, OH","very large metros",918152,0.393279305082058,79366.91,226936.36,157480.905,20.8131655641531,20.233801067289,12.8485430384615,0.247166438672464
"75","17660","Coeur d'Alene, ID","small metros",52930,0.376776347550182,5794.905,23670.365,12157.08,19.6985019711538,19.6985019711538,14.2226837307692,0.44720130360854
